"customer_id","product_id","order_qty","unit_price","unit_price_discount","order_date","sales_order_number"
13365,712,1,8.9900,0.0000,"2007-09-20 01:00:00","SO54698"
16287,708,1,34.9900,0.0000,"2007-09-20 01:00:00","SO54699"
16287,715,1,49.9900,0.0000,"2007-09-20 01:00:00","SO54699"
20319,973,1,1700.9900,0.0000,"2007-09-20 01:00:00","SO54700"
20319,711,1,34.9900,0.0000,"2007-09-20 01:00:00","SO54700"
20319,860,1,24.4900,0.0000,"2007-09-20 01:00:00","SO54700"
8327,794,1,2443.3500,0.0000,"2007-09-20 01:00:00","SO54701"
8327,872,1,8.9900,0.0000,"2007-09-20 01:00:00","SO54701"
8327,870,1,4.9900,0.0000,"2007-09-20 01:00:00","SO54701"
8327,859,1,24.4900,0.0000,"2007-09-20 01:00:00","SO54701"
10730,980,1,769.4900,0.0000,"2007-09-20 01:00:00","SO54702"
10730,871,1,9.9900,0.0000,"2007-09-20 01:00:00","SO54702"
10730,870,1,4.9900,0.0000,"2007-09-20 01:00:00","SO54702"
10730,711,1,34.9900,0.0000,"2007-09-20 01:00:00","SO54702"
16006,784,1,2294.9900,0.0000,"2007-09-20 01:00:00","SO54703"
16006,876,1,120.0000,0.0000,"2007-09-20 01:00:00","SO54703"
14486,976,1,1700.9900,0.0000,"2007-09-20 01:00:00","SO54704"
14486,883,1,53.9900,0.0000,"2007-09-20 01:00:00","SO54704"
3878,957,1,2384.0700,0.0000,"2007-09-20 01:00:00","SO54705"
3878,707,1,34.9900,0.0000,"2007-09-20 01:00:00","SO54705"
18258,967,1,2384.0700,0.0000,"2007-09-20 01:00:00","SO54706"
18258,882,1,53.9900,0.0000,"2007-09-20 01:00:00","SO54706"
14009,971,1,1214.8500,0.0000,"2007-09-20 01:00:00","SO54707"
14009,872,1,8.9900,0.0000,"2007-09-20 01:00:00","SO54707"
14009,870,1,4.9900,0.0000,"2007-09-20 01:00:00","SO54707"
14009,880,1,54.9900,0.0000,"2007-09-20 01:00:00","SO54707"
15226,712,1,8.9900,0.0000,"2007-09-20 01:00:00","SO54708"
15226,953,1,1214.8500,0.0000,"2007-09-20 01:00:00","SO54708"
17276,712,1,8.9900,0.0000,"2007-09-20 01:00:00","SO54709"
17276,956,1,2384.0700,0.0000,"2007-09-20 01:00:00","SO54709"
19048,799,1,1120.4900,0.0000,"2007-09-20 01:00:00","SO54710"
19048,711,1,34.9900,0.0000,"2007-09-20 01:00:00","SO54710"
19048,858,1,24.4900,0.0000,"2007-09-20 01:00:00","SO54710"
6333,800,1,1120.4900,0.0000,"2007-09-20 01:00:00","SO54711"
10017,977,1,539.9900,0.0000,"2007-09-20 01:00:00","SO54712"
10017,872,1,8.9900,0.0000,"2007-09-20 01:00:00","SO54712"
10017,870,1,4.9900,0.0000,"2007-09-20 01:00:00","SO54712"
19356,998,1,539.9900,0.0000,"2007-09-20 01:00:00","SO54713"
15351,955,1,2384.0700,0.0000,"2007-09-20 01:00:00","SO54714"
15351,707,1,34.9900,0.0000,"2007-09-20 01:00:00","SO54714"
7911,957,1,2384.0700,0.0000,"2007-09-20 01:00:00","SO54715"
7911,712,1,8.9900,0.0000,"2007-09-20 01:00:00","SO54715"
12971,801,1,1120.4900,0.0000,"2007-09-21 01:00:00","SO54716"
12971,922,1,3.9900,0.0000,"2007-09-21 01:00:00","SO54716"
12971,932,1,24.9900,0.0000,"2007-09-21 01:00:00","SO54716"
12971,715,1,49.9900,0.0000,"2007-09-21 01:00:00","SO54716"
18775,928,1,24.9900,0.0000,"2007-09-21 01:00:00","SO54717"
18775,873,1,2.2900,0.0000,"2007-09-21 01:00:00","SO54717"
4784,929,1,29.9900,0.0000,"2007-09-21 01:00:00","SO54718"
2396,870,1,4.9900,0.0000,"2007-09-21 01:00:00","SO54719"
2396,880,1,54.9900,0.0000,"2007-09-21 01:00:00","SO54719"
2396,712,1,8.9900,0.0000,"2007-09-21 01:00:00","SO54719"
13835,870,1,4.9900,0.0000,"2007-09-21 01:00:00","SO54720"
13835,877,1,7.9500,0.0000,"2007-09-21 01:00:00","SO54720"
8136,708,1,34.9900,0.0000,"2007-09-21 01:00:00","SO54721"
14746,712,1,8.9900,0.0000,"2007-09-21 01:00:00","SO54722"
20434,712,1,8.9900,0.0000,"2007-09-21 01:00:00","SO54723"
20074,783,1,2294.9900,0.0000,"2007-09-21 01:00:00","SO54724"
20074,878,1,21.9800,0.0000,"2007-09-21 01:00:00","SO54724"
20074,873,1,2.2900,0.0000,"2007-09-21 01:00:00","SO54724"
11441,922,1,3.9900,0.0000,"2007-09-21 01:00:00","SO54725"
11441,873,1,2.2900,0.0000,"2007-09-21 01:00:00","SO54725"
18260,931,1,21.4900,0.0000,"2007-09-21 01:00:00","SO54726"
18260,922,1,3.9900,0.0000,"2007-09-21 01:00:00","SO54726"
18260,707,1,34.9900,0.0000,"2007-09-21 01:00:00","SO54726"
6664,921,1,4.9900,0.0000,"2007-09-21 01:00:00","SO54727"
6664,928,1,24.9900,0.0000,"2007-09-21 01:00:00","SO54727"
6664,707,1,34.9900,0.0000,"2007-09-21 01:00:00","SO54727"
6664,713,1,49.9900,0.0000,"2007-09-21 01:00:00","SO54727"
20752,923,1,4.9900,0.0000,"2007-09-21 01:00:00","SO54728"
20752,934,1,28.9900,0.0000,"2007-09-21 01:00:00","SO54728"
10258,921,1,4.9900,0.0000,"2007-09-21 01:00:00","SO54729"
10258,929,1,29.9900,0.0000,"2007-09-21 01:00:00","SO54729"
10258,873,1,2.2900,0.0000,"2007-09-21 01:00:00","SO54729"
10491,929,1,29.9900,0.0000,"2007-09-21 01:00:00","SO54730"
10491,921,1,4.9900,0.0000,"2007-09-21 01:00:00","SO54730"
10491,711,1,34.9900,0.0000,"2007-09-21 01:00:00","SO54730"
16676,929,1,29.9900,0.0000,"2007-09-21 01:00:00","SO54731"
16676,873,1,2.2900,0.0000,"2007-09-21 01:00:00","SO54731"
14096,921,1,4.9900,0.0000,"2007-09-21 01:00:00","SO54732"
14096,929,1,29.9900,0.0000,"2007-09-21 01:00:00","SO54732"
14096,876,1,120.0000,0.0000,"2007-09-21 01:00:00","SO54732"
5171,871,1,9.9900,0.0000,"2007-09-21 01:00:00","SO54733"
5171,870,1,4.9900,0.0000,"2007-09-21 01:00:00","SO54733"
5171,714,1,49.9900,0.0000,"2007-09-21 01:00:00","SO54733"
5171,859,1,24.4900,0.0000,"2007-09-21 01:00:00","SO54733"
5489,869,1,69.9900,0.0000,"2007-09-21 01:00:00","SO54734"
5489,716,1,49.9900,0.0000,"2007-09-21 01:00:00","SO54734"
18863,870,1,4.9900,0.0000,"2007-09-21 01:00:00","SO54735"
18863,871,1,9.9900,0.0000,"2007-09-21 01:00:00","SO54735"
12785,871,1,9.9900,0.0000,"2007-09-21 01:00:00","SO54736"
12785,870,1,4.9900,0.0000,"2007-09-21 01:00:00","SO54736"
12785,880,1,54.9900,0.0000,"2007-09-21 01:00:00","SO54736"
12785,875,1,8.9900,0.0000,"2007-09-21 01:00:00","SO54736"
17055,870,1,4.9900,0.0000,"2007-09-21 01:00:00","SO54737"
17055,707,1,34.9900,0.0000,"2007-09-21 01:00:00","SO54737"
4148,921,1,4.9900,0.0000,"2007-09-21 01:00:00","SO54738"
4148,878,1,21.9800,0.0000,"2007-09-21 01:00:00","SO54738"
4148,715,1,49.9900,0.0000,"2007-09-21 01:00:00","SO54738"
11655,921,1,4.9900,0.0000,"2007-09-21 01:00:00","SO54739"
11655,866,1,63.5000,0.0000,"2007-09-21 01:00:00","SO54739"
17907,921,1,4.9900,0.0000,"2007-09-21 01:00:00","SO54740"
17907,708,1,34.9900,0.0000,"2007-09-21 01:00:00","SO54740"
12543,921,1,4.9900,0.0000,"2007-09-21 01:00:00","SO54741"
12543,707,1,34.9900,0.0000,"2007-09-21 01:00:00","SO54741"
12543,716,1,49.9900,0.0000,"2007-09-21 01:00:00","SO54741"
8281,878,1,21.9800,0.0000,"2007-09-21 01:00:00","SO54742"
8281,711,1,34.9900,0.0000,"2007-09-21 01:00:00","SO54742"
17468,867,1,69.9900,0.0000,"2007-09-21 01:00:00","SO54743"
17468,874,1,8.9900,0.0000,"2007-09-21 01:00:00","SO54743"
18386,921,1,4.9900,0.0000,"2007-09-21 01:00:00","SO54744"
18386,708,1,34.9900,0.0000,"2007-09-21 01:00:00","SO54744"
8815,878,1,21.9800,0.0000,"2007-09-21 01:00:00","SO54745"
8815,873,1,2.2900,0.0000,"2007-09-21 01:00:00","SO54745"
11638,928,1,24.9900,0.0000,"2007-09-21 01:00:00","SO54746"
11638,873,1,2.2900,0.0000,"2007-09-21 01:00:00","SO54746"
11644,868,1,69.9900,0.0000,"2007-09-21 01:00:00","SO54747"
11644,883,1,53.9900,0.0000,"2007-09-21 01:00:00","SO54747"
17787,933,1,32.6000,0.0000,"2007-09-21 01:00:00","SO54748"
17787,922,1,3.9900,0.0000,"2007-09-21 01:00:00","SO54748"
17263,922,1,3.9900,0.0000,"2007-09-21 01:00:00","SO54749"
17263,873,1,2.2900,0.0000,"2007-09-21 01:00:00","SO54749"
16670,928,1,24.9900,0.0000,"2007-09-21 01:00:00","SO54750"
9139,870,1,4.9900,0.0000,"2007-09-21 01:00:00","SO54751"
9139,708,1,34.9900,0.0000,"2007-09-21 01:00:00","SO54751"
19770,931,1,21.4900,0.0000,"2007-09-21 01:00:00","SO54752"
19770,881,1,53.9900,0.0000,"2007-09-21 01:00:00","SO54752"
16633,922,1,3.9900,0.0000,"2007-09-21 01:00:00","SO54753"
16633,873,1,2.2900,0.0000,"2007-09-21 01:00:00","SO54753"
11060,930,1,35.0000,0.0000,"2007-09-21 01:00:00","SO54754"
11060,878,1,21.9800,0.0000,"2007-09-21 01:00:00","SO54754"
11060,880,1,54.9900,0.0000,"2007-09-21 01:00:00","SO54754"
11060,877,1,7.9500,0.0000,"2007-09-21 01:00:00","SO54754"
6023,878,1,21.9800,0.0000,"2007-09-21 01:00:00","SO54755"
6023,877,1,7.9500,0.0000,"2007-09-21 01:00:00","SO54755"
5856,983,1,769.4900,0.0000,"2007-09-21 01:00:00","SO54756"
5856,869,1,69.9900,0.0000,"2007-09-21 01:00:00","SO54756"
6671,782,1,2294.9900,0.0000,"2007-09-21 01:00:00","SO54757"
6671,871,1,9.9900,0.0000,"2007-09-21 01:00:00","SO54757"
6671,708,1,34.9900,0.0000,"2007-09-21 01:00:00","SO54757"
8527,970,1,1214.8500,0.0000,"2007-09-21 01:00:00","SO54758"
8527,870,1,4.9900,0.0000,"2007-09-21 01:00:00","SO54758"
8527,872,1,8.9900,0.0000,"2007-09-21 01:00:00","SO54758"
8527,707,1,34.9900,0.0000,"2007-09-21 01:00:00","SO54758"
2409,982,1,769.4900,0.0000,"2007-09-21 01:00:00","SO54759"
2409,874,1,8.9900,0.0000,"2007-09-21 01:00:00","SO54759"
2409,868,1,69.9900,0.0000,"2007-09-21 01:00:00","SO54759"
17317,796,1,2443.3500,0.0000,"2007-09-21 01:00:00","SO54760"
17317,708,1,34.9900,0.0000,"2007-09-21 01:00:00","SO54760"
19495,796,1,2443.3500,0.0000,"2007-09-21 01:00:00","SO54761"
19495,877,1,7.9500,0.0000,"2007-09-21 01:00:00","SO54761"
19495,858,1,24.4900,0.0000,"2007-09-21 01:00:00","SO54761"
17745,795,1,2443.3500,0.0000,"2007-09-21 01:00:00","SO54762"
17745,872,1,8.9900,0.0000,"2007-09-21 01:00:00","SO54762"
17745,870,1,4.9900,0.0000,"2007-09-21 01:00:00","SO54762"
4052,999,1,539.9900,0.0000,"2007-09-21 01:00:00","SO54763"
4052,870,1,4.9900,0.0000,"2007-09-21 01:00:00","SO54763"
4052,712,1,8.9900,0.0000,"2007-09-21 01:00:00","SO54763"
4052,872,1,8.9900,0.0000,"2007-09-21 01:00:00","SO54763"
19220,977,1,539.9900,0.0000,"2007-09-21 01:00:00","SO54764"
19220,922,1,3.9900,0.0000,"2007-09-21 01:00:00","SO54764"
19220,931,1,21.4900,0.0000,"2007-09-21 01:00:00","SO54764"
8328,797,1,1120.4900,0.0000,"2007-09-21 01:00:00","SO54765"
8328,859,1,24.4900,0.0000,"2007-09-21 01:00:00","SO54765"
8328,707,1,34.9900,0.0000,"2007-09-21 01:00:00","SO54765"
7926,800,1,1120.4900,0.0000,"2007-09-21 01:00:00","SO54766"
7926,707,1,34.9900,0.0000,"2007-09-21 01:00:00","SO54766"
12277,977,1,539.9900,0.0000,"2007-09-21 01:00:00","SO54767"
12277,872,1,8.9900,0.0000,"2007-09-21 01:00:00","SO54767"
12277,870,1,4.9900,0.0000,"2007-09-21 01:00:00","SO54767"
6193,998,1,539.9900,0.0000,"2007-09-21 01:00:00","SO54768"
3435,979,1,742.3500,0.0000,"2007-09-21 01:00:00","SO54769"
3435,872,1,8.9900,0.0000,"2007-09-21 01:00:00","SO54769"
3435,870,1,4.9900,0.0000,"2007-09-21 01:00:00","SO54769"
3435,711,1,34.9900,0.0000,"2007-09-21 01:00:00","SO54769"
20646,783,1,2294.9900,0.0000,"2007-09-22 01:00:00","SO54770"
20646,878,1,21.9800,0.0000,"2007-09-22 01:00:00","SO54770"
2990,932,1,24.9900,0.0000,"2007-09-22 01:00:00","SO54771"
2990,922,1,3.9900,0.0000,"2007-09-22 01:00:00","SO54771"
8881,933,1,32.6000,0.0000,"2007-09-22 01:00:00","SO54772"
8881,873,1,2.2900,0.0000,"2007-09-22 01:00:00","SO54772"
6386,859,1,24.4900,0.0000,"2007-09-22 01:00:00","SO54773"
6386,711,1,34.9900,0.0000,"2007-09-22 01:00:00","SO54773"
14570,973,1,1700.9900,0.0000,"2007-09-22 01:00:00","SO54774"
14570,708,1,34.9900,0.0000,"2007-09-22 01:00:00","SO54774"
12460,882,1,53.9900,0.0000,"2007-09-22 01:00:00","SO54775"
12460,712,1,8.9900,0.0000,"2007-09-22 01:00:00","SO54775"
14947,932,1,24.9900,0.0000,"2007-09-22 01:00:00","SO54776"
14947,922,1,3.9900,0.0000,"2007-09-22 01:00:00","SO54776"
14947,708,1,34.9900,0.0000,"2007-09-22 01:00:00","SO54776"
5376,934,1,28.9900,0.0000,"2007-09-22 01:00:00","SO54777"
5376,873,1,2.2900,0.0000,"2007-09-22 01:00:00","SO54777"
7594,928,1,24.9900,0.0000,"2007-09-22 01:00:00","SO54778"
14963,931,1,21.4900,0.0000,"2007-09-22 01:00:00","SO54779"
14963,922,1,3.9900,0.0000,"2007-09-22 01:00:00","SO54779"
20744,922,1,3.9900,0.0000,"2007-09-22 01:00:00","SO54780"
20744,933,1,32.6000,0.0000,"2007-09-22 01:00:00","SO54780"
20744,879,1,159.0000,0.0000,"2007-09-22 01:00:00","SO54780"
20744,882,1,53.9900,0.0000,"2007-09-22 01:00:00","SO54780"
10100,929,1,29.9900,0.0000,"2007-09-22 01:00:00","SO54781"
10100,921,1,4.9900,0.0000,"2007-09-22 01:00:00","SO54781"
14988,929,1,29.9900,0.0000,"2007-09-22 01:00:00","SO54782"
16249,929,1,29.9900,0.0000,"2007-09-22 01:00:00","SO54783"
16249,873,1,2.2900,0.0000,"2007-09-22 01:00:00","SO54783"
5909,929,1,29.9900,0.0000,"2007-09-22 01:00:00","SO54784"
5909,921,1,4.9900,0.0000,"2007-09-22 01:00:00","SO54784"
5909,878,1,21.9800,0.0000,"2007-09-22 01:00:00","SO54784"
5909,870,1,4.9900,0.0000,"2007-09-22 01:00:00","SO54784"
5909,871,1,9.9900,0.0000,"2007-09-22 01:00:00","SO54784"
5909,873,1,2.2900,0.0000,"2007-09-22 01:00:00","SO54784"
5909,879,1,159.0000,0.0000,"2007-09-22 01:00:00","SO54784"
8223,870,1,4.9900,0.0000,"2007-09-22 01:00:00","SO54785"
19244,870,1,4.9900,0.0000,"2007-09-22 01:00:00","SO54786"
19244,707,1,34.9900,0.0000,"2007-09-22 01:00:00","SO54786"
18792,921,1,4.9900,0.0000,"2007-09-22 01:00:00","SO54787"
18792,873,1,2.2900,0.0000,"2007-09-22 01:00:00","SO54787"
14275,921,1,4.9900,0.0000,"2007-09-22 01:00:00","SO54788"
14275,873,1,2.2900,0.0000,"2007-09-22 01:00:00","SO54788"
14386,921,1,4.9900,0.0000,"2007-09-22 01:00:00","SO54789"
14386,873,1,2.2900,0.0000,"2007-09-22 01:00:00","SO54789"
7937,921,1,4.9900,0.0000,"2007-09-22 01:00:00","SO54790"
7937,707,1,34.9900,0.0000,"2007-09-22 01:00:00","SO54790"
7937,715,1,49.9900,0.0000,"2007-09-22 01:00:00","SO54790"
17981,878,1,21.9800,0.0000,"2007-09-22 01:00:00","SO54791"
10994,868,1,69.9900,0.0000,"2007-09-22 01:00:00","SO54792"
16425,928,1,24.9900,0.0000,"2007-09-22 01:00:00","SO54793"
12747,871,1,9.9900,0.0000,"2007-09-22 01:00:00","SO54794"
12747,707,1,34.9900,0.0000,"2007-09-22 01:00:00","SO54794"
8872,922,1,3.9900,0.0000,"2007-09-22 01:00:00","SO54795"
14860,870,1,4.9900,0.0000,"2007-09-22 01:00:00","SO54796"
14860,708,1,34.9900,0.0000,"2007-09-22 01:00:00","SO54796"
3768,921,1,4.9900,0.0000,"2007-09-22 01:00:00","SO54797"
3768,930,1,35.0000,0.0000,"2007-09-22 01:00:00","SO54797"
3768,880,1,54.9900,0.0000,"2007-09-22 01:00:00","SO54797"
5282,878,1,21.9800,0.0000,"2007-09-22 01:00:00","SO54798"
5282,711,1,34.9900,0.0000,"2007-09-22 01:00:00","SO54798"
4037,878,1,21.9800,0.0000,"2007-09-22 01:00:00","SO54799"
4037,870,1,4.9900,0.0000,"2007-09-22 01:00:00","SO54799"
4037,871,1,9.9900,0.0000,"2007-09-22 01:00:00","SO54799"
4037,708,1,34.9900,0.0000,"2007-09-22 01:00:00","SO54799"
6604,794,1,2443.3500,0.0000,"2007-09-22 01:00:00","SO54800"
6604,870,1,4.9900,0.0000,"2007-09-22 01:00:00","SO54800"
6604,872,1,8.9900,0.0000,"2007-09-22 01:00:00","SO54800"
6604,707,1,34.9900,0.0000,"2007-09-22 01:00:00","SO54800"
6627,783,1,2294.9900,0.0000,"2007-09-22 01:00:00","SO54801"
6627,878,1,21.9800,0.0000,"2007-09-22 01:00:00","SO54801"
6627,880,1,54.9900,0.0000,"2007-09-22 01:00:00","SO54801"
6627,877,1,7.9500,0.0000,"2007-09-22 01:00:00","SO54801"
6482,782,1,2294.9900,0.0000,"2007-09-22 01:00:00","SO54802"
6482,921,1,4.9900,0.0000,"2007-09-22 01:00:00","SO54802"
6482,930,1,35.0000,0.0000,"2007-09-22 01:00:00","SO54802"
6482,873,1,2.2900,0.0000,"2007-09-22 01:00:00","SO54802"
11594,780,1,2319.9900,0.0000,"2007-09-22 01:00:00","SO54803"
11594,930,1,35.0000,0.0000,"2007-09-22 01:00:00","SO54803"
11594,921,1,4.9900,0.0000,"2007-09-22 01:00:00","SO54803"
11594,707,1,34.9900,0.0000,"2007-09-22 01:00:00","SO54803"
11594,859,1,24.4900,0.0000,"2007-09-22 01:00:00","SO54803"
5892,795,1,2443.3500,0.0000,"2007-09-22 01:00:00","SO54804"
5892,870,1,4.9900,0.0000,"2007-09-22 01:00:00","SO54804"
5892,872,1,8.9900,0.0000,"2007-09-22 01:00:00","SO54804"
5892,711,1,34.9900,0.0000,"2007-09-22 01:00:00","SO54804"
19806,998,1,539.9900,0.0000,"2007-09-22 01:00:00","SO54805"
19806,708,1,34.9900,0.0000,"2007-09-22 01:00:00","SO54805"
19806,860,1,24.4900,0.0000,"2007-09-22 01:00:00","SO54805"
8719,977,1,539.9900,0.0000,"2007-09-22 01:00:00","SO54806"
8719,870,1,4.9900,0.0000,"2007-09-22 01:00:00","SO54806"
8719,872,1,8.9900,0.0000,"2007-09-22 01:00:00","SO54806"
8719,708,1,34.9900,0.0000,"2007-09-22 01:00:00","SO54806"
12582,794,1,2443.3500,0.0000,"2007-09-22 01:00:00","SO54807"
12582,870,1,4.9900,0.0000,"2007-09-22 01:00:00","SO54807"
12582,872,1,8.9900,0.0000,"2007-09-22 01:00:00","SO54807"
14217,792,1,2443.3500,0.0000,"2007-09-22 01:00:00","SO54808"
13084,779,1,2319.9900,0.0000,"2007-09-22 01:00:00","SO54809"
12237,782,1,2294.9900,0.0000,"2007-09-22 01:00:00","SO54810"
8312,971,1,1214.8500,0.0000,"2007-09-22 01:00:00","SO54811"
8312,708,1,34.9900,0.0000,"2007-09-22 01:00:00","SO54811"
5700,954,1,2384.0700,0.0000,"2007-09-22 01:00:00","SO54812"
5700,923,1,4.9900,0.0000,"2007-09-22 01:00:00","SO54812"
5700,934,1,28.9900,0.0000,"2007-09-22 01:00:00","SO54812"
12540,998,1,539.9900,0.0000,"2007-09-22 01:00:00","SO54813"
12540,931,1,21.4900,0.0000,"2007-09-22 01:00:00","SO54813"
12540,873,1,2.2900,0.0000,"2007-09-22 01:00:00","SO54813"
12540,877,1,7.9500,0.0000,"2007-09-22 01:00:00","SO54813"
3629,997,1,539.9900,0.0000,"2007-09-22 01:00:00","SO54814"
3629,864,1,63.5000,0.0000,"2007-09-22 01:00:00","SO54814"
15778,798,1,1120.4900,0.0000,"2007-09-22 01:00:00","SO54815"
8147,801,1,1120.4900,0.0000,"2007-09-22 01:00:00","SO54816"
8147,707,1,34.9900,0.0000,"2007-09-22 01:00:00","SO54816"
15625,977,1,539.9900,0.0000,"2007-09-22 01:00:00","SO54817"
15625,872,1,8.9900,0.0000,"2007-09-22 01:00:00","SO54817"
15625,870,1,4.9900,0.0000,"2007-09-22 01:00:00","SO54817"
15625,707,1,34.9900,0.0000,"2007-09-22 01:00:00","SO54817"
7596,997,1,539.9900,0.0000,"2007-09-22 01:00:00","SO54818"
7596,931,1,21.4900,0.0000,"2007-09-22 01:00:00","SO54818"
7596,873,1,2.2900,0.0000,"2007-09-22 01:00:00","SO54818"
7596,877,1,7.9500,0.0000,"2007-09-22 01:00:00","SO54818"
5465,956,1,2384.0700,0.0000,"2007-09-22 01:00:00","SO54819"
5465,870,1,4.9900,0.0000,"2007-09-22 01:00:00","SO54819"
5465,872,1,8.9900,0.0000,"2007-09-22 01:00:00","SO54819"
6085,969,1,2384.0700,0.0000,"2007-09-22 01:00:00","SO54820"
6085,711,1,34.9900,0.0000,"2007-09-22 01:00:00","SO54820"
16362,801,1,1120.4900,0.0000,"2007-09-23 01:00:00","SO54821"
14326,781,1,2319.9900,0.0000,"2007-09-23 01:00:00","SO54822"
14326,876,1,120.0000,0.0000,"2007-09-23 01:00:00","SO54822"
10178,928,1,24.9900,0.0000,"2007-09-23 01:00:00","SO54823"
10178,921,1,4.9900,0.0000,"2007-09-23 01:00:00","SO54823"
10178,711,1,34.9900,0.0000,"2007-09-23 01:00:00","SO54823"
10178,860,1,24.4900,0.0000,"2007-09-23 01:00:00","SO54823"
11040,707,1,34.9900,0.0000,"2007-09-23 01:00:00","SO54824"
11040,715,1,49.9900,0.0000,"2007-09-23 01:00:00","SO54824"
14736,712,1,8.9900,0.0000,"2007-09-23 01:00:00","SO54825"
12866,712,1,8.9900,0.0000,"2007-09-23 01:00:00","SO54826"
16695,779,1,2319.9900,0.0000,"2007-09-23 01:00:00","SO54827"
16695,871,1,9.9900,0.0000,"2007-09-23 01:00:00","SO54827"
16695,870,1,4.9900,0.0000,"2007-09-23 01:00:00","SO54827"
16695,711,1,34.9900,0.0000,"2007-09-23 01:00:00","SO54827"
13182,859,1,24.4900,0.0000,"2007-09-23 01:00:00","SO54828"
13182,711,1,34.9900,0.0000,"2007-09-23 01:00:00","SO54828"
15172,873,1,2.2900,0.0000,"2007-09-23 01:00:00","SO54829"
15172,877,1,7.9500,0.0000,"2007-09-23 01:00:00","SO54829"
10669,922,1,3.9900,0.0000,"2007-09-23 01:00:00","SO54830"
10669,873,1,2.2900,0.0000,"2007-09-23 01:00:00","SO54830"
4515,714,1,49.9900,0.0000,"2007-09-23 01:00:00","SO54831"
4515,859,1,24.4900,0.0000,"2007-09-23 01:00:00","SO54831"
6430,931,1,21.4900,0.0000,"2007-09-23 01:00:00","SO54832"
6430,873,1,2.2900,0.0000,"2007-09-23 01:00:00","SO54832"
4670,932,1,24.9900,0.0000,"2007-09-23 01:00:00","SO54833"
4670,873,1,2.2900,0.0000,"2007-09-23 01:00:00","SO54833"
10006,923,1,4.9900,0.0000,"2007-09-23 01:00:00","SO54834"
3777,933,1,32.6000,0.0000,"2007-09-23 01:00:00","SO54835"
3197,933,1,32.6000,0.0000,"2007-09-23 01:00:00","SO54836"
3197,707,1,34.9900,0.0000,"2007-09-23 01:00:00","SO54836"
3197,858,1,24.4900,0.0000,"2007-09-23 01:00:00","SO54836"
14200,934,1,28.9900,0.0000,"2007-09-23 01:00:00","SO54837"
14200,923,1,4.9900,0.0000,"2007-09-23 01:00:00","SO54837"
14200,873,1,2.2900,0.0000,"2007-09-23 01:00:00","SO54837"
15909,922,1,3.9900,0.0000,"2007-09-23 01:00:00","SO54838"
15909,933,1,32.6000,0.0000,"2007-09-23 01:00:00","SO54838"
15909,711,1,34.9900,0.0000,"2007-09-23 01:00:00","SO54838"
14207,929,1,29.9900,0.0000,"2007-09-23 01:00:00","SO54839"
14207,921,1,4.9900,0.0000,"2007-09-23 01:00:00","SO54839"
14207,873,1,2.2900,0.0000,"2007-09-23 01:00:00","SO54839"
12893,871,1,9.9900,0.0000,"2007-09-23 01:00:00","SO54840"
12893,870,1,4.9900,0.0000,"2007-09-23 01:00:00","SO54840"
12893,860,1,24.4900,0.0000,"2007-09-23 01:00:00","SO54840"
5069,871,1,9.9900,0.0000,"2007-09-23 01:00:00","SO54841"
5069,870,1,4.9900,0.0000,"2007-09-23 01:00:00","SO54841"
5069,880,1,54.9900,0.0000,"2007-09-23 01:00:00","SO54841"
5069,877,1,7.9500,0.0000,"2007-09-23 01:00:00","SO54841"
8903,870,1,4.9900,0.0000,"2007-09-23 01:00:00","SO54842"
8903,883,1,53.9900,0.0000,"2007-09-23 01:00:00","SO54842"
3552,870,1,4.9900,0.0000,"2007-09-23 01:00:00","SO54843"
3552,882,1,53.9900,0.0000,"2007-09-23 01:00:00","SO54843"
12403,869,1,69.9900,0.0000,"2007-09-23 01:00:00","SO54844"
12403,714,1,49.9900,0.0000,"2007-09-23 01:00:00","SO54844"
17152,870,1,4.9900,0.0000,"2007-09-23 01:00:00","SO54845"
17152,707,1,34.9900,0.0000,"2007-09-23 01:00:00","SO54845"
9789,870,1,4.9900,0.0000,"2007-09-23 01:00:00","SO54846"
9789,712,1,8.9900,0.0000,"2007-09-23 01:00:00","SO54846"
2830,870,1,4.9900,0.0000,"2007-09-23 01:00:00","SO54847"
2830,711,1,34.9900,0.0000,"2007-09-23 01:00:00","SO54847"
5550,921,1,4.9900,0.0000,"2007-09-23 01:00:00","SO54848"
5550,711,1,34.9900,0.0000,"2007-09-23 01:00:00","SO54848"
16442,921,1,4.9900,0.0000,"2007-09-23 01:00:00","SO54849"
16442,928,1,24.9900,0.0000,"2007-09-23 01:00:00","SO54849"
16442,873,1,2.2900,0.0000,"2007-09-23 01:00:00","SO54849"
18191,870,1,4.9900,0.0000,"2007-09-23 01:00:00","SO54850"
18191,708,1,34.9900,0.0000,"2007-09-23 01:00:00","SO54850"
16328,922,1,3.9900,0.0000,"2007-09-23 01:00:00","SO54851"
16328,711,1,34.9900,0.0000,"2007-09-23 01:00:00","SO54851"
6048,931,1,21.4900,0.0000,"2007-09-23 01:00:00","SO54852"
9471,934,1,28.9900,0.0000,"2007-09-23 01:00:00","SO54853"
9471,923,1,4.9900,0.0000,"2007-09-23 01:00:00","SO54853"
9471,708,1,34.9900,0.0000,"2007-09-23 01:00:00","SO54853"
9471,712,1,8.9900,0.0000,"2007-09-23 01:00:00","SO54853"
6519,934,1,28.9900,0.0000,"2007-09-23 01:00:00","SO54854"
